key,title,year,month,day,ReviewData,issn,volume,issue,pages,authors,url,language,publisher,location,abstract,notes,doi,keywords,pubmed_id,pmc_id,Coluna 1,Coluna 2,Coluna 3,Coluna 4,Coluna 5
rayyan-394626661,StictionGPT: Detecting valve stiction in process control loops using large vision language model,2025,,,Control Engineering Practice,,165,,,"Xue, Tianci and Shang, Chao and Huang, Dexian and Huang, Biao",https://www.scopus.com/inward/record.uri?eid=2-s2.0-105017549421&doi=10.1016%2Fj.conengprac.2025.106588&partnerID=40&md5=42fa61e55af761c2e89cfcc5fe47ae28,,,,"Stiction detection in control valves is a critical challenge in control loop performance assessment and fault diagnosis within the process industry. Existing stiction detection methods often require determining a threshold or rely on a large amount of image representation data to train deep neural networks. However, they face challenges such as difficulty in threshold determination, poor transferability, and lack of interpretability. Recent advancements in large language models (LLMs) and large vision-language models (LVLMs) offer new possibilities for improving the generalization of detection models by leveraging their multimodal understanding and reasoning capabilities. We propose StictionGPT, an LVLM-based agent for valve stiction detection. To overcome limitations of traditional methods, we leverage LVLMs to mimic human decision-making, combining textual semantics with visual shape features to determine the presence of stiction. First, we transform time-series data into images that contain shape features. These images are time-series plot, PV-OP plot, OP-ΔPV plot, and CRD-PV plot. Next, we construct a multimodal dataset based on the semantics of these shapes for image–text alignment, and apply low-rank adaptation (LoRA) to foundation LVLMs to enable efficient few-shot generalization to the stiction detection task. Finally, we test the model on the ISDB benchmark and another real-world plant dataset. It turns out that StictionGPT achieves the highest accuracy on the ISDB benchmark and demonstrates excellent performance on the plant dataset. © 2025 Elsevier B.V., All rights reserved.","Cited by: 0 | RAYYAN-INCLUSION: {""Nicolas""=>""Excluded""} | RAYYAN-EXCLUSION-REASONS: EC3",10.1016/j.conengprac.2025.106588,Benchmarking; Computational linguistics; Computer vision; Fault detection; Semantics; Statistical...,,,,,,,
rayyan-394626662,Query-efficient and dataset-independent red teaming for LLMs content safety evaluation,2025,,,Knowledge-Based Systems,,329,,,"Liu, Shuo and Cheng, Xiang and Su, Sen",https://www.scopus.com/inward/record.uri?eid=2-s2.0-105015138753&doi=10.1016%2Fj.knosys.2025.114404&partnerID=40&md5=71877d405c7b4e49a76a50db48ef3ed7,,,,"Large language models (LLMs) are widely used for their remarkable ability to understand and generate natural language. Nevertheless, LLMs can also produce unintended outputs that pose significant social risks. Red teaming can identify potential security vulnerabilities in LLMs and support mitigating such risks. However, existing red teaming approaches struggle to balance query efficiency and generalizability due to their complex search processes or reliance on pre-existing datasets. To address these issues, we present RAPT, a query-efficient and dataset-independent red teaming approach. RAPT employs an adaptive generate-select framework that consists of four cyclic steps: generating test cases by an LLM-based generator, selecting test cases by an reinforcement learning (RL)-based selector, testing the target model, and refining the generator and the selector. In this framework, the generator is used to generate test cases, and the selector is used to select test cases. We introduce a contrast prompt template and diversity demonstration extraction method to guide the generator, incorporating previous test feedback as demonstrations to generate more effective and diverse test cases. For the selector, we formalize the test case selection process as a Markov decision process (MDP), allowing us to design a reinforcement learning-based agent to continuously optimize the selection policy, which is able to balance the effectiveness and diversity of test cases according to a compound reward function. Experimental results show that RAPT can effectively discover more successful and diverse test cases than existing methods within a limited number of queries without relying on any pre-existing dataset. © 2025 Elsevier B.V., All rights reserved.","Cited by: 0 | RAYYAN-INCLUSION: {""Nicolas""=>""Included""} | USER-NOTES: {""Nicolas""=>[""teste red team""]}",10.1016/j.knosys.2025.114404,Computational linguistics; Markov processes; Natural language processing systems; Query processin...,,,,,,,
rayyan-394626663,AutoControl: An end-to-end fully automated workflow for control design of building energy systems,2025,,,Energy,,336,,,"Hu, Ziqi and Li, Mingchen and Tang, Hao and Wang, Zhe",https://www.scopus.com/inward/record.uri?eid=2-s2.0-105016094583&doi=10.1016%2Fj.energy.2025.138329&partnerID=40&md5=ad2f813bd3b282e4bbca799fafa7acb3,,,,"Developing an efficient and effective control system is critical to enhance built environment quality, to reduce building energy consumption and to achieve the carbon neutrality goal. However, this process is expertise demanding, time consuming, and error-prone, particularly for large-scale buildings with complicated building energy systems. To address this challenge, this study proposes AutoControl, an end-to-end fully automated workflow based on Large Language Models (LLMs). AutoControl incorporates two LLM-based agents that utilize Brick models as inputs to automatically design and generate Proportional–Integral (PI) controller codes. The first LLM agent, a semantic interpreter, extracts and translates configuration details from the Brick model into a comprehensive description of the building energy system and related control specifications. The second LLM agent, a control expert agent, generates the PI controller code based on the interpreted configurations. Finally, Particle Swarm Optimization (PSO) is employed to fine-tune the parameters of the PI controller. Experiments were conducted on three test cases with diverse HVAC system configurations using the BOPTest virtual testbed. AutoControl achieved an average Mean Absolute Error (MAE) in temperature of 0.323 <sup>∘</sup>C and an average Root Mean Square Error (RMSE) in temperature of 0.766 <sup>∘</sup>C during a week-period, demonstrating robust temperature control performance and strong generalization capabilities. These results highlight the potential of using LLMs for automatic development of building controllers. © 2025 Elsevier B.V., All rights reserved.","Cited by: 0 | RAYYAN-INCLUSION: {""Nicolas""=>""Excluded""} | RAYYAN-EXCLUSION-REASONS: EC6",10.1016/j.energy.2025.138329,Air conditioning; Architectural design; Automation; Brick; Controllers; Integral equations; Intel...,,,,,,,
rayyan-394626664,A Concept for Bio-Agentic Visual Communication: Bridging Swarm Intelligence with Biological Analogues,2025,,,Biomimetics,,10,9,,"Starbuck, Bryan and Li, Hanlong and Cochran, Bryan and Weissburg, Marc J. and Bras, Bert A.",https://www.scopus.com/inward/record.uri?eid=2-s2.0-105017423452&doi=10.3390%2Fbiomimetics10090605&partnerID=40&md5=5f9cda4977c923b36945aa29e3e7231f,,,,"Biological swarms communicate through decentralized, adaptive behaviors shaped by local interactions, selective attention, and symbolic signaling. These principles of animal communication enable robust coordination without centralized control or persistent connectivity. This work presents a proof of concept that identifies, evaluates, and translates biological communication strategies into a generative visual language for unmanned aerial vehicle (UAV) swarm agents operating in radio-frequency (RF)-denied environments. Drawing from natural exemplars such as bee waggle dancing, white-tailed deer flagging, and peacock feather displays, we construct a configuration space that encodes visual messages through trajectories and LED patterns. A large language model (LLM), preconditioned using retrieval-augmented generation (RAG), serves as a generative translation layer that interprets perception data and produces symbolic UAV responses. Five test cases evaluate the system’s ability to preserve and adapt signal meaning through within-modality fidelity (maintaining symbolic structure in the same modality) and cross-modal translation (transferring meaning across motion and light). Covariance and eigenvalue-decomposition analysis demonstrate that this bio-agentic approach supports clear, expressive, and decentralized communication, with motion-based signaling achieving near-perfect clarity and expressiveness (0.992, 1.000), while LED-only and multi-signal cases showed partial success, maintaining high expressiveness (~1.000) but with much lower clarity (≤0.298). © 2025 Elsevier B.V., All rights reserved.","Cited by: 0; All Open Access; Gold Open Access; Green Accepted Open Access; Green Open Access | RAYYAN-INCLUSION: {""Nicolas""=>""Excluded""} | RAYYAN-EXCLUSION-REASONS: EC3",10.3390/biomimetics10090605,Antennas; Behavioral research; Biocommunications; Biomimetics; Intelligent agents; Multi agent sy...,,,,,,,
rayyan-394626665,Complex System Diagnostics Using a Knowledge Graph-Informed and Large Language Model-Enhanced Framework,2025,,,Applied Sciences (Switzerland),,15,17,,"Marandi, Saman and Hu, Yushu and Modarres, Mo H.",https://www.scopus.com/inward/record.uri?eid=2-s2.0-105015434450&doi=10.3390%2Fapp15179428&partnerID=40&md5=4670b6e6774702267a8df733eb8b50d5,,,,"Featured Application: This framework demonstrates how Large Language Models (LLMs) can be used to automate functional model construction and enable natural language-driven fault diagnostics in complex engineered systems. By integrating LLMs with a knowledge graph of an Auxiliary Feedwater system, the approach supports predictive maintenance and intelligent fault analysis. It applies to safety-critical domains such as nuclear power plants and other high-reliability industries. This paper presents a hybrid diagnostic framework that integrates Knowledge Graphs (KGs) with Large Language Models (LLMs) to support fault diagnosis in complex, high-reliability systems such as nuclear power plants. The framework is based on the Dynamic Master Logic (DML) model, which organizes system functions, components, and dependencies into a hierarchical KG for logic-based reasoning. LLMs act as high-level facilitators by automating the extraction of DML logic from unstructured technical documentation, linking functional models with language-based reasoning, and interpreting user queries in natural language. For diagnostic queries, the LLM agent selects and invokes predefined tools that perform upward or downward propagation in the KG using DML logic, while explanatory queries retrieve and contextualize relevant KG segments to generate user-friendly interpretations. This ensures that reasoning remains transparent and grounded in the system structure. This approach reduces the manual effort needed to construct functional models and enables natural language queries to deliver diagnostic insights. In a case study on an auxiliary feedwater system used in the nuclear pressurized water reactors, the framework achieved over 90 percent accuracy in model element extraction and consistently interpreted both diagnostic and explanatory queries. The results validate the effectiveness of LLMs in automating model construction and delivering explainable AI-assisted health monitoring. © 2025 Elsevier B.V., All rights reserved.","Cited by: 0; All Open Access; Gold Open Access; Green Accepted Open Access; Green Open Access | RAYYAN-INCLUSION: {""Nicolas""=>""Excluded""} | RAYYAN-EXCLUSION-REASONS: EC6",10.3390/app15179428,Failure analysis; Fault detection; Graph theory; Knowledge graph; Large scale systems; Nuclear fu...,,,,,,,
rayyan-394626666,Ontology-enabled AI agent-driven intelligent digital twins for building operations and maintenance,2025,,,Journal of Building Engineering,,108,,,"Yoon, Sungmin and Song, Jihwan and Li, Jiteng",https://www.scopus.com/inward/record.uri?eid=2-s2.0-105004815812&doi=10.1016%2Fj.jobe.2025.112802&partnerID=40&md5=fd420f45fa49eb960af27b15db48f480,,,,"Building digital twins (DTs) are essential for enhancing operational efficiency, optimizing energy consumption, and reducing costs in buildings. However, the inherent complexity of buildings, their long operational lifespans, and the specific nature of the construction industry pose significant challenges in creating digital twins for buildings. Intelligent digital twins (IDTs) address these challenges by integrating existing digital twin models with AI, enabling a comprehensive representation of the building lifecycle while incorporating expert input. This study proposes an AI agent-based IDT framework using an ontological approach, where AI agents are engineered by DT administrators with building operations and maintenance (O&M) data, information, and applications within an ontological DT environment. Data and information generated within this environment are expressed in the DT ontology, enabling AI agents to gain a holistic understanding of the target system. Applications are integrated as a tool, thereby enabling AI agents to expand their actions and gain additional information from results. To validate this framework, virtual in-situ modeling (VIM) and fault detection and diagnosis (FDD) algorithms were implemented as DT applications to demonstrate the operation of the IDT system. Four case studies were conducted to demonstrate IDT-enabled O&M services, and LangSmith was used to visualize the AI agents' reasoning process as part of the result validation. It shows that AI agents have capabilities of performing building O&M tasks with high-level reasoning. The significance of this study lies in demonstrating the feasibility of implementing IDT models in building O&M by enabling AI agents to provide comprehensive, domain-specific knowledge and perform operational tasks, thereby serving as an assistant for both users and operators. Finally, this study underscores the critical role of engineers in managing and maintaining ontology and applications within the DT environment. © 2025 Elsevier B.V., All rights reserved.","Cited by: 8 | RAYYAN-INCLUSION: {""Nicolas""=>""Excluded""} | RAYYAN-EXCLUSION-REASONS: EC3",10.1016/j.jobe.2025.112802,Architectural design; AI agent; Building informatics; Built environment; Digital twin; Intelligen...,,,,,,,
rayyan-394626667,DCA-Bench: A Benchmark for Dataset Curation Agents,2025,,,Proceedings of the ACM SIGKDD International Conference on Knowledge Discovery and Data Mining,,2,,5482 - 5492,"Huang, Benhao and Yu, Yingzhuo and Huang, Jin and Zhang, Xingjian and Ma, Jiaqi W.",https://www.scopus.com/inward/record.uri?eid=2-s2.0-105014362039&doi=10.1145%2F3711896.3737422&partnerID=40&md5=fe0bf44c620b538b3308c99a81c94e05,,,,"The quality of datasets plays an increasingly crucial role in the research and development of modern artificial intelligence (AI). Despite the proliferation of open dataset platforms nowadays, data quality issues, such as incomplete documentation, inaccurate labels, ethical concerns, and outdated information, remain common in widely used datasets. Furthermore, these issues are often subtle and difficult to be detected by rule-based scripts, therefore requiring identification and verification by dataset users or maintainers-a process that is both time-consuming and prone to human mistakes. With the surging ability of large language models (LLM), it's promising to streamline the discovery of hidden dataset issues with LLM agents. To achieve this, one significant challenge is enabling LLM agents to detect issues in the wild rather than simply fixing known ones. In this work, we establish a benchmark to measure LLM agent's ability to tackle this challenge. We carefully curate 221 real-world test cases from eight popular dataset platforms and propose an automatic evaluation framework using GPT-4o. Our proposed framework shows strong empirical alignment with expert evaluations, validated through extensive comparisons with human annotations. Without any hints, most competitive Curator agent can only reveal ∼30% of the data quality issues in the proposed dataset, highlighting the complexity of this task and indicating that applying LLM agents to real-world dataset curation still requires further in-depth exploration and innovation. The data and code is available at https://github.com/TRAIS-Lab/dca-bench. © 2025 Elsevier B.V., All rights reserved.","Cited by: 0; All Open Access; Gold Open Access | RAYYAN-INCLUSION: {""Nicolas""=>""Included""}",10.1145/3711896.3737422,Artificial intelligence; Data curation; Human computer interaction; Intelligent agents; Large dat...,,,,,,,
rayyan-394626668,Artificial Intelligence Agent-Enabled Predictive Maintenance: Conceptual Proposal and Basic Framework,2025,,,Computers,,14,8,,"Jiang, Wenyu and Hu, Fuwen",https://www.scopus.com/inward/record.uri?eid=2-s2.0-105014416900&doi=10.3390%2Fcomputers14080329&partnerID=40&md5=f12ea2c9ab0843d74f2ba535231d0bee,,,,"Predictive maintenance (PdM) represents a significant evolution in maintenance strategies. However, challenges such as system integration complexity, data quality, and data availability are intricately intertwined, collectively impacting the successful deployment of PdM systems. Recently, large model-based agents, or agentic artificial intelligence (AI), have evolved from simple task automation to active problem-solving and strategic decision-making. As such, we propose an AI agent-enabled PdM method that leverages an agentic AI development platform to streamline the development of a multimodal data-based fault detection agent, a RAG (retrieval-augmented generation)-based fault classification agent, a large model-based fault diagnosis agent, and a digital twin-based fault handling simulation agent. This approach breaks through the limitations of traditional PdM, which relies heavily on single models. This combination of “AI workflow + large reasoning models + operational knowledge base + digital twin” integrates the concepts of BaaS (backend as a service) and LLMOps (large language model operations), constructing an end-to-end intelligent closed loop from data perception to decision execution. Furthermore, a tentative prototype is demonstrated to show the technology stack and the system integration methods of the agentic AI-based PdM. © 2025 Elsevier B.V., All rights reserved.","Cited by: 0; All Open Access; Gold Open Access | RAYYAN-INCLUSION: {""Nicolas""=>""Excluded""} | RAYYAN-EXCLUSION-REASONS: EC3",10.3390/computers14080329,Decision making; Digital twin; Intelligent agents; Knowledge based systems; Knowledge management;...,,,,,,,
rayyan-394626669,Evaluation of error detection and treatment recommendations in nucleic acid test reports using ChatGPT models,2025,,,Clinical Chemistry and Laboratory Medicine,,63,9,1698 - 1708,"Han, Wenzheng and Wan, Chao and Shan, Rui and Xu, Xudong and Chen, Guang and Zhou, Wenjie and Yang, Yuxuan and Feng, Gang and Li, Xiaoning and Yang, Jianghua and Jin, Kai and Chen, Qing",https://www.scopus.com/inward/record.uri?eid=2-s2.0-105003572208&doi=10.1515%2Fcclm-2025-0089&partnerID=40&md5=d6984d430a59ca185e111fa3f721c488,,,,"Objectives: Accurate medical laboratory reports are essential for delivering high-quality healthcare. Recently, advanced artificial intelligence models, such as those in the ChatGPT series, have shown considerable promise in this domain. This study assessed the performance of specificGPT models-namely, 4o, o1, and o1 mini-in identifying errors within medical laboratory reports and in providing treatment recommendations. Methods: In this retrospective study, 86 medical laboratory reports of Nucleic acid test report for the seven upper respiratory tract pathogens were compiled. There were 285 errors from four common error categories intentionally and randomly introduced into reports and generated 86 incorrected reports. GPT models were tasked with detecting these errors, using three senior medical laboratory scientists (SMLS) and three medical laboratory interns (MLI) as control groups. Additionally, GPT models were tasked with generating accurate and reliable treatment recommendations following positive test outcomes based on 86 corrected reports. χ2 tests, Kruskal-Wallis tests, and Wilcoxon tests were used for statistical analysis where appropriate. Results: In comparison with SMLS or MLI, GPT models accurately detected three error types, and the average detection rates of the three GPT models were 88.9 - %(omission), 91.6 % (time sequence), and 91.7 % (the same individual acted both as the inspector and the reviewer). However, the average detection rate for errors in the result input format by the three GPT models was only 51.9 %, indicating a relatively poor performance in this aspect. GPT models exhibited substantial to almost perfect agreement with SMLS in detecting total errors (kappa [min, max]: 0.778, 0.837). However, the agreement between GPT models and MLI was moderately lower (kappa [min, max]: 0.632, 0.696). When it comes to reading all 86 reports, GPT models showed obviously reduced reading time compared with SMLS or MLI (all p<0.001). Notably, our study also found the GPT-o1 mini model had better consistency of error identification than the GPT-o1 model, which was better than that of the GPT-4o model. The pairwise comparisons of the same GPT model's outputs across three repeated runs showed almost perfect agreement (kappa [min, max]: 0.912, 0.996). GPT-o1 mini showed obviously reduced reading time compared with GPT-4o or GPT-o1(all p<0.001). Additionally, GPT-o1 significantly outperformed GPT-4o or o1 mini in providing accurate and reliable treatment recommendations (all p<0.0001). Conclusions: The detection capability of some of medical laboratory report errors and the accuracy and reliability of treatment recommendations of GPT models was competent, especially, potentially reducing work hours and enhancing clinical decision-making. © 2025 Elsevier B.V., All rights reserved.","Cited by: 2 | RAYYAN-INCLUSION: {""Nicolas""=>""Excluded""} | RAYYAN-EXCLUSION-REASONS: EC3",10.1515/cclm-2025-0089,nucleic acid; adult; Article; California; ChatGPT; clinical laboratory personnel; controlled stud...;Clinical; Nucleic Acids; Retrospective Studies,,,,,,,
rayyan-394626670,Mutation-Guided LLM-based Test Generation at Meta,2025,,,Proceedings of the ACM SIGSOFT Symposium on the Foundations of Software Engineering,,,,180 - 191,"Foster, Christopher and Gulati, Abhishek and Harman, Mark and Harper, Inna and Mao, Ke and Ritchey, Jillian and Robert, Hervé and Sengupta, Shubho",https://www.scopus.com/inward/record.uri?eid=2-s2.0-105013964900&doi=10.1145%2F3696630.3728544&partnerID=40&md5=72e4cc0d7327e32e3ebb61d1e2662a5f,,,,"This paper<sup>1</sup> describes Meta’s Automated Compliance Hardening (ACH) system for mutation-guided LLM-based test generation. ACH generates relatively few mutants (aka simulated faults), compared to traditional mutation testing. Instead, it focuses on generating currently undetected faults that are specific to an issue of concern. From these currently uncaught faults, ACH generates tests that can catch them, thereby ‘killing’ the mutants and consequently hardening the platform against regressions. We use privacy concerns to illustrate our approach, but ACH can harden code against any type of regression. In total, ACH was applied to 10,795 Android Kotlin classes in 7 software platforms deployed by Meta, from which it generated 9,095 mutants and 571 privacy-hardening test cases. ACH also deploys an LLM-based equivalent mutant detection agent that achieves a precision of 0.79 and a recall of 0.47 (rising to 0.95 and 0.96 with simple pre-processing). ACH was used in Messenger and WhatsApp test-a-thons where engineers accepted 73% of its tests, judging 36% to privacy relevant. We conclude that ACH hardens code against specific concerns and that, even when its tests do not directly tackle the specific concern, engineers find them useful for their other benefits. © 2025 Elsevier B.V., All rights reserved.","Cited by: 1 | RAYYAN-INCLUSION: {""Nicolas""=>""Included""}",10.1145/3696630.3728544,Automatic test pattern generation; Engineers; Software testing; Automated test generations; Equiv...,,,,,,,
